"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x994685368598482945",2018-05-10 21:07:26,"x59832323","DjairDutra","Polícia Federal prende os figurões da JBS, Petrobras, Odebrecht, mas quando é pra prender o dono do Dolly, mandam só a PM mesmo.","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994685363775041536",2018-05-10 21:07:25,"x2422015674","LeandroRaldi","Não sei quem é Dolly mas vou usar essa desculpa pra sair pra beber hoje https://t.co/pW3swILz0E","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/JqTeixeira/sta…","https://t.co/pW3swILz0E","https://twitter.com/JqTeixeira/status/994684769014374400",,,,,,,,,,,"pt","x994684769014374400","EU NÃO IA BEBER HOJE MAS OLHA... COM ESSA NOTÍCIA DA PRISÃO DO DOLLY NÃO TEM COMO, VOU TER QUE ATIVAR O MODO FÁBIO ASSUNÇÃO. VAI SER GUARANÁ DOLLY COM COROTE ATÉ CAIR #PAZ",,,,,,,,,,,
"x994685317381873670",2018-05-10 21:07:14,"x220505159","joojgabrieI","o dono da dolly era o john travolta todos esses anos e ngm falo nada","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994685306728218624",2018-05-10 21:07:12,"x175236026","realdollynho","@JqTeixeira Dolly é um PRESO POLÍTICO cujo único crime foi fazer o pobre tomar guaraná.
#DollyLivre 
#DollynhoLivre
#VaiTerLuta","Twitter for Android","x994684769014374400","x774592682144464896","JqTeixeira",FALSE,FALSE,41,7,"DollyLivre DollynhoLivre VaiTerLuta",,,,,,,,,,,,,"x774592682144464896","JqTeixeira","pt",,,,,,,,,,,,,
"x994685275342295040",2018-05-10 21:07:04,"x63750429","lucascam","#graffite olha o caju passando informação errada (milhões)... O Sr.dolly foi preso por sonegação de micharia só 4..... 4 BILHOES DE REAIS... abraços","Twitter for Android",,,,FALSE,FALSE,0,0,"graffite",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994685203581997057",2018-05-10 21:06:47,"x806309068625313793","Comentador0","Se tirarem Dolly do mercado boicotaremos as Cocas!","Twitter Web Client",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994685198301360137",2018-05-10 21:06:46,"x774658670","WesleySardeiro","Sistemas MARXISTAS(Comunistas):

- Controle dos Mercados(Uber, Peixes etc)
- Sebrae, Senac, Senai
- SUS(Sistema Único da Saude)
- Controle da Justiça
- CLT e FGTS
- Cultura Sertaneja
- BNDES, Caixa etc

Quanto menos se usa todos, DESTRUIÇÃO do comunismo c/ o tempo

Dolly Marielle","Twitter Web Client",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994685175274520576",2018-05-10 21:06:40,"x357707096","brun02dantas","Dono da Dolly chega em delegacia com cartaz: ""Preso pela Coca-Cola"" https://t.co/ht9pEisWXS","Facebook",,,,FALSE,FALSE,0,0,,,"trib.al/GWjuJFX","https://t.co/ht9pEisWXS","https://trib.al/GWjuJFX",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994685112284479494",2018-05-10 21:06:25,"x158502363","Paulosplit","Rapaz, Seu Dolly foi preso mesmo né","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684933527494657",2018-05-10 21:05:43,"x885814942317850624","LuizRosario8","É Goli ! Não não é Dolly! https://t.co/AlJJOSNfMO","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/Uma_Brasileira…","https://t.co/AlJJOSNfMO","https://twitter.com/Uma_Brasileira/status/994684707991441409",,,,,,,,,,,"pt","x994684707991441409","É gopi!!! https://t.co/PR8Pur2cpB",,,,,,,,,,,
"x994684914246168576",2018-05-10 21:05:38,"x72398788","Ricardo_Pinzon","Como liberal, gostaria de prestar minhas mais sinceras condolências ao dono da Dolly, ele foi  preso  injustamente por defender seu patrimônio contra a extorsão do estado. Seu único erro foi não ter sonegado mais,... https://t.co/55RLTmp0Zq","Facebook",,,,FALSE,FALSE,0,0,,,"facebook.com/RicardoPinz0n/…","https://t.co/55RLTmp0Zq","https://www.facebook.com/RicardoPinz0n/posts/2051158978541492",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684873070792705",2018-05-10 21:05:28,"x2178987384","Languagecafenet","Finalmente https://t.co/aXF25LinqC","Facebook",,,,FALSE,FALSE,0,0,,,"sensacionalista.com.br/2018/05/10/apo…","https://t.co/aXF25LinqC","http://www.sensacionalista.com.br/2018/05/10/apos-anos-de-comerciais-do-dollynho-dono-da-dolly-finalmente-e-preso/",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684855995813889",2018-05-10 21:05:24,"x518692581","evanildo_vilela","@UOLNoticias E o DOLLY ?","Twitter for Android","x994684400343363591","x14594698","UOLNoticias",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x14594698","UOLNoticias","pt",,,,,,,,,,,,,
"x994684845606494209",2018-05-10 21:05:22,"x14588912","sitevirgula","Viral --&gt; https://t.co/eEfGIaTaCv #Dollynho #Dolly","Twitter Web Client",,,,FALSE,FALSE,1,0,"Dollynho Dolly",,"bit.ly/2jOPYCg","https://t.co/eEfGIaTaCv","http://bit.ly/2jOPYCg",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684796474454022",2018-05-10 21:05:10,"x222422140","rgodoi77","Nenhum limite https://t.co/EnMR5sGyHR","Facebook",,,,FALSE,FALSE,0,0,,,"br.financas.yahoo.com/noticias/dono-…","https://t.co/EnMR5sGyHR","https://br.financas.yahoo.com/noticias/dono-da-dolly-chega-em-delegacia-com-cartaz-preso-pela-coca-cola-155225397.html",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684769014374400",2018-05-10 21:05:03,"x774592682144464896","JqTeixeira","EU NÃO IA BEBER HOJE MAS OLHA... COM ESSA NOTÍCIA DA PRISÃO DO DOLLY NÃO TEM COMO, VOU TER QUE ATIVAR O MODO FÁBIO ASSUNÇÃO. VAI SER GUARANÁ DOLLY COM COROTE ATÉ CAIR #PAZ","Twitter Web Client",,,,FALSE,FALSE,2132,322,"PAZ",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684738257514496",2018-05-10 21:04:56,"x601510831","washigreja1970","Dono da Dolly é preso e acusa a concorrente. https://t.co/jp2498K1wO","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3UUi5X4AA4CRe.jpg","https://t.co/jp2498K1wO","https://twitter.com/washigreja1970/status/994684738257514496/photo/1","photo","http://pbs.twimg.com/media/Dc3UUi5X4AA4CRe.jpg","https://t.co/jp2498K1wO","https://twitter.com/washigreja1970/status/994684738257514496/photo/1",,,,"pt",,,,,,,,,,,,,
"x994684736625930242",2018-05-10 21:04:56,"x993960813936500736","EduardoHideoK","Depois da prisão de seu dono, a Dolly tem boas chances de ir a falência.","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684731181674496",2018-05-10 21:04:54,"x253304556","DarkRaposao","Então o tio da Dolly é da turma do imposto é roubo","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684702945693696",2018-05-10 21:04:48,"x4250023708","v__mattos","Eu ia dar um Dolly para minha mãe nesse dia das mães ahaushus mas nem vou hahshs","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684675712061440",2018-05-10 21:04:41,"x890241055408496642","PFELIPE1910","Fui no mercado com meu filho de 4 anos, quando ele apontou pra uma garrafa de Dolly e com os olhos marejados me disse: “Papai, como a Coca-Cola persegue o Dollynho assim e ninguém faz nada?”

Com vergonha todos sacudimos garrafas da Coca pra espumar qdo alguém abrir.","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684623094452225",2018-05-10 21:04:29,"x3149201140","wilsonneto97","aproveitar a liberdade do dolly e acompanhá-lo ate as quadras","Twitter for iPhone",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684622498910208",2018-05-10 21:04:29,"x17448514","OCarioca","@oiluiz @flaviomorgen Prisão do presidente da Dolly só pode set obra da lava-jato e do Sérgio Moro que foi cooptado pela CIA pra acabar com a indústria do petróleo e da Itubaina do Brasil.

Rsrsrsrs

#EACocaCola? Rsrsrsrs","Twitter Lite","x994608709849493504","x615509791","oiluiz",FALSE,FALSE,7,2,"EACocaCola",,,,,,,,,,,,,"x615509791 17503188","oiluiz flaviomorgen","pt",,,,,,,,,,,,,
"x994684615662161920",2018-05-10 21:04:27,"x885814942317850624","LuizRosario8","Onde está a Dolly. https://t.co/5pasHDgMfH","Twitter for Android",,,,TRUE,FALSE,1,0,,,"twitter.com/marcotulio78/s…","https://t.co/5pasHDgMfH","https://twitter.com/marcotulio78/status/994684260698161152",,,,,,,,,,,"pt","x994684260698161152","@GuilhermeBoulos Estou sentindo uma leve tensão entre os esquerdistas...
Algum problema?? rsrs https://t.co/mXIHX4h1lR",,,,,,,,,,,
"x994684598071300100",2018-05-10 21:04:23,"x920489679153135617","amandaluisaapc","Vou ali comprar dolly guaraná","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684503716134912",2018-05-10 21:04:00,"x759898560292847616","isamaced1","@MomentsBrasil ué, logo nosso Dolly de cada dia? https://t.co/h6zrHjspg2","Twitter for Android","x994547903489290240","x4172587277","MomentsBrasil",FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3USKMX4AAwPzY.jpg","https://t.co/h6zrHjspg2","https://twitter.com/isamaced1/status/994684503716134912/photo/1","photo","http://pbs.twimg.com/media/Dc3USKMX4AAwPzY.jpg","https://t.co/h6zrHjspg2","https://twitter.com/isamaced1/status/994684503716134912/photo/1",,"x4172587277","MomentsBrasil","pt",,,,,,,,,,,,,
"x994684434585710592",2018-05-10 21:03:44,"x939931752650428416","edmilsonermeli1","LADRÃO QUE ROUBA LADRÃO TEM CEM ANOS DE PERDÃO!Dono da Dolly, empresa de refrigerantes, é preso por fraude fiscal em SP https://t.co/uigGczahW7","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"g1.globo.com/sp/sao-paulo/n…","https://t.co/uigGczahW7","https://g1.globo.com/sp/sao-paulo/noticia/policia-prende-laerte-codonho-dono-de-empresa-de-refrigerantes-por-fraude-fiscal.ghtml?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684377169788928",2018-05-10 21:03:30,"x3388346199","romulo_night","Caralho mano, o dono da Dolly foi preso","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684339945340929",2018-05-10 21:03:21,"x3068840391","RollerVeryLoco","Será a conspiração para o fim do sabor brasileir?

https://t.co/ONkLzSkadU","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"veja.abril.com.br/economia/preso…","https://t.co/ONkLzSkadU","https://veja.abril.com.br/economia/preso-pela-coca-cola-diz-dono-da-dolly-em-cartaz/",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684277827817477",2018-05-10 21:03:06,"x188977541","tgsete","Grupo Dolly é suspeito de fraude de R$ 2 bilhões https://t.co/8qoHXfRgyD","Twitter for Android",,,,FALSE,FALSE,0,0,,,"jconline.ne10.uol.com.br/canal/economia…","https://t.co/8qoHXfRgyD","http://jconline.ne10.uol.com.br/canal/economia/nacional/noticia/2017/05/18/grupo-dolly-e-suspeito-de-fraude-de-r-2-bilhoes-284368.php",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684268088569856",2018-05-10 21:03:04,"x105478418","anesalete","Prisão de dono de refrigerantes Dolly vira memes nas redes sociais https://t.co/eyNI4C1Znj","Twitter for iPad",,,,FALSE,FALSE,0,0,,,"gauchazh.clicrbs.com.br/comportamento/…","https://t.co/eyNI4C1Znj","https://gauchazh.clicrbs.com.br/comportamento/feed-redes-sociais/noticia/2018/05/prisao-de-dono-de-refrigerantes-dolly-vira-memes-nas-redes-sociais-cjh0yyfoj043l01pajfdnn276.html",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684264355713025",2018-05-10 21:03:03,"x199075804","ANTONIOVIBO","@oiluiz @JqTeixeira Dolly cresceu com o fermento da sonegação e fraudes com utilização de empresas fantasmas. É caso típico do “empresário” brasileiro de sucesso.","Twitter for iPhone","x994608709849493504","x615509791","oiluiz",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x615509791 774592682144464896","oiluiz JqTeixeira","pt",,,,,,,,,,,,,
"x994684252192149504",2018-05-10 21:03:00,"x939931752650428416","edmilsonermeli1","Dono da Dolly, empresa de refrigerantes, é preso por fraude fiscal em SP https://t.co/uigGczahW7","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"g1.globo.com/sp/sao-paulo/n…","https://t.co/uigGczahW7","https://g1.globo.com/sp/sao-paulo/noticia/policia-prende-laerte-codonho-dono-de-empresa-de-refrigerantes-por-fraude-fiscal.ghtml?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684176224972800",2018-05-10 21:02:42,"x129681621","brioslacerda","O vei, vim zoar o vice pela debandada do conselho e me deparo com a zuera do Dolly kkkkkk","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994684103298633732",2018-05-10 21:02:25,"x903666341504307200","o_velhinho","@JqTeixeira Quero as provas! Kd as provas? Soltem o dolly!!!..diga não ao góle, digo ao gópi!!#seudollylivre","Twitter for iPhone","x994666414773493760","x774592682144464896","JqTeixeira",FALSE,FALSE,1,0,"seudollylivre",,,,,,,,,,,,,"x774592682144464896","JqTeixeira","pt",,,,,,,,,,,,,
"x994684095228776450",2018-05-10 21:02:23,"x3352993617","NTAmuhahaha","O Dolly só foi preso pq é um refrigerante do povo, de origens humildes, que só queria acabar com a sede do brasileiro. 

Aí eu pergunto: 
e a Coca-Cola? 

#DollyLivre https://t.co/l34gabyLQv","Twitter Web Client",,,,TRUE,FALSE,0,0,"DollyLivre",,"twitter.com/JqTeixeira/sta…","https://t.co/l34gabyLQv","https://twitter.com/JqTeixeira/status/994631081759592448",,,,,,,,,,,"pt","x994631081759592448","O CRIME DO GUARANÁ DOLLY:
MATAR A SEDE DE 200 MILHÕES DE BRASILEIROS.
#DOLLYlivre",,,,,,,,,,,
"x994684069152731136",2018-05-10 21:02:17,"x905818013819166720","ribeirlice","tem uma fumaça branca estranha saindo da Dolly aqui do lado da fatec","Twitter for Android",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683900411736064",2018-05-10 21:01:36,"x113724501","_koehne_","@Gabacunha @natasc_ A Coca cola mandou recolher toda a produção de Dolly","Twitter for Android","x994683584475729921","x108465733","Gabacunha",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x108465733 127345264","Gabacunha natasc_","pt",,,,,,,,,,,,,
"x994683815078645762",2018-05-10 21:01:16,"x254220276","Alison_Oliver","Por um crossover de Rick and Morty com o mascote da Dolly 
#naofazsentido","Twitter Web Client",,,,FALSE,FALSE,0,0,"naofazsentido",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683798028718080",2018-05-10 21:01:12,"x975245228725669888","ZangaoBug","@VEJA Uma Dolly geladinha é bom sim!","Twitter for Android","x994658315220213760","x17715048","VEJA",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x17715048","VEJA","pt",,,,,,,,,,,,,
"x994683767754297344",2018-05-10 21:01:05,"x2343831636","PVozdoCLIENTE","Polícia prende Laerte Codonho, dono da Dolly, por suspeita de fraude fiscal - Brasil https://t.co/0m30UAdBPO","VozdoCLIENTE01",,,,FALSE,FALSE,0,0,,,"voz.net.br/72y","https://t.co/0m30UAdBPO","http://voz.net.br/72y",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683748363980800",2018-05-10 21:01:00,"x819246389116936192","FNN_FakeNews","Bens de Dolly Guaraná estavam todos em nome do Laranja, afirma PGR. #DollyLivre https://t.co/FWGFa6UwIM","Twitter for Android",,,,FALSE,FALSE,19,6,"DollyLivre",,,,,"http://pbs.twimg.com/media/Dc3Tl5KXcAYUBMq.jpg","https://t.co/FWGFa6UwIM","https://twitter.com/FNN_FakeNews/status/994683748363980800/photo/1","photo","http://pbs.twimg.com/media/Dc3Tl5KXcAYUBMq.jpg","https://t.co/FWGFa6UwIM","https://twitter.com/FNN_FakeNews/status/994683748363980800/photo/1",,,,"pt",,,,,,,,,,,,,
"x994683695511502850",2018-05-10 21:00:47,"x436290167","leoinacio111","@oiluiz @JqTeixeira Sairá da cadeia direto para a presidência da República. Dolly guerreiro do povo brasileiro!","Twitter for Android","x994608709849493504","x615509791","oiluiz",FALSE,FALSE,4,1,,,,,,,,,,,,,,"x615509791 774592682144464896","oiluiz JqTeixeira","pt",,,,,,,,,,,,,
"x994683637466648576",2018-05-10 21:00:34,"x3352993617","NTAmuhahaha","@LulapeloBrasil O Dolly só foi preso pq é um refrigerante do povo, de origens humildes, que só queria acabar com a sede do brasileiro. 

Aí eu pergunto: 
e a Coca-Cola? 

#DollyLivre https://t.co/ac4T5LJtc6","Twitter Web Client","x994679340792205312","x2670726740","LulapeloBrasil",FALSE,FALSE,0,0,"DollyLivre",,,,,"http://pbs.twimg.com/media/Dc3TfZsX0AAVkM1.jpg","https://t.co/ac4T5LJtc6","https://twitter.com/NTAmuhahaha/status/994683637466648576/photo/1","photo","http://pbs.twimg.com/media/Dc3TfZsX0AAVkM1.jpg","https://t.co/ac4T5LJtc6","https://twitter.com/NTAmuhahaha/status/994683637466648576/photo/1",,"x2670726740","LulapeloBrasil","pt",,,,,,,,,,,,,
"x994683562111750150",2018-05-10 21:00:16,"x188977541","tgsete","Até você DOLLYNHO!!!!!!!!

Grupo Dolly é suspeito de fraude de R$ 2 bilhões https://t.co/8qoHXfRgyD","Twitter for Android",,,,FALSE,FALSE,0,0,,,"jconline.ne10.uol.com.br/canal/economia…","https://t.co/8qoHXfRgyD","http://jconline.ne10.uol.com.br/canal/economia/nacional/noticia/2017/05/18/grupo-dolly-e-suspeito-de-fraude-de-r-2-bilhoes-284368.php",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683544227196929",2018-05-10 21:00:11,"x3199783198","princessofnkh","engraçado q dolly tem até comercial famoso na TV mas nunca vi pessoalmente algum lugar vendendo","Twitter for Android","x994683085026455553","x3199783198","princessofnkh",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683507497668608",2018-05-10 21:00:03,"x595533584","rodguerraa","O DONO DA DOLLY SONEGOU FOI POUCO","Twitter Lite",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683506990215168",2018-05-10 21:00:03,"x13531162","GauchaZH","Ai, a internet... https://t.co/nPAlDGB4Dc","TweetDeck",,,,FALSE,FALSE,2,0,,,"gauchazh.clicrbs.com.br/comportamento/…","https://t.co/nPAlDGB4Dc","https://gauchazh.clicrbs.com.br/comportamento/feed-redes-sociais/noticia/2018/05/prisao-de-dono-de-refrigerantes-dolly-vira-memes-nas-redes-sociais-cjh0yyfoj043l01pajfdnn276.html?utm_source=twitter&utm_medium=gzh&utm_content=comportamento",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683486958219264",2018-05-10 20:59:58,"x860427438190465024","lenaneder","gnt prenderam o dono da dolly to chocada","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683443605917696",2018-05-10 20:59:47,"x3352993617","NTAmuhahaha","@ptbrasil @gleisi @LulapeloBrasil @CUT_Brasil O Dolly só foi preso pq é um refrigerante do povo, de origens humildes, que só queria acabar com a sede do brasileiro. 

Aí eu pergunto: 
e a Coca-Cola? 

#DollyLivre","Twitter Web Client","x993858808341565440","x39522911","ptbrasil",FALSE,FALSE,0,0,"DollyLivre",,,,,,,,,,,,,"x39522911 31139434 2670726740 54336513","ptbrasil gleisi LulapeloBrasil CUT_Brasil","pt",,,,,,,,,,,,,
"x994683426425929728",2018-05-10 20:59:43,"x3165865053","adielviniciusok","Com o chefão da Dolly preso, sem dúvida não seria uma boa ideia dar uma garrafa de presente para a minha mãe, como sugere o comercial que continua passando...","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,"https://api.twitter.com/1.1/geo/id/c83a3bc35870a7a1.json","Santos","Santos, Brasil","city","Brazil","BR",,,"-46.403227 -46.176966 -46.176966 -46.403227 -23.99197 -23.99197 -23.73467 -23.73467"
"x994683408486948864",2018-05-10 20:59:39,"x22617139","odiegonunes","@rsartori @JornalOGlobo https://t.co/96Njj7Ia54: “Preso pela Coca-Cola”, diz dono da Dolly em cartaz. https://t.co/9ZfoezaGDo","Twitter for Android","x994601541813325827","x28649195","rsartori",FALSE,FALSE,0,0,,,"VEJA.com google.com/newsstand/s/CB…","https://t.co/96Njj7Ia54 https://t.co/9ZfoezaGDo","http://VEJA.com https://google.com/newsstand/s/CBIwh8Ss6jo",,,,,,,,,"x28649195 54341363","rsartori JornalOGlobo","pt",,,,,,,,,,,,,
"x994683342384754688",2018-05-10 20:59:23,"x789971899","JackCanalha","Dolly é uma invenção do capitalismo para o consumo dos viciados em drogas pesadas.","IFTTT",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683259773767682",2018-05-10 20:59:04,"x706601999912083456","montelatto","Então esse é o melhor sabor brasileiro? |  Dono da Dolly é preso por fraude fiscal em SP https://t.co/FW39mKpZlH #branding #dolly https://t.co/jP2nEHdiy6","Buffer",,,,FALSE,FALSE,1,0,"branding dolly",,"abr.ai/2IssFvP","https://t.co/FW39mKpZlH","https://abr.ai/2IssFvP","http://pbs.twimg.com/media/Dc3TJzDXkAATQz6.jpg","https://t.co/jP2nEHdiy6","https://twitter.com/montelatto/status/994683259773767682/photo/1","photo","http://pbs.twimg.com/media/Dc3TJzDXkAATQz6.jpg","https://t.co/jP2nEHdiy6","https://twitter.com/montelatto/status/994683259773767682/photo/1",,,,"pt",,,,,,,,,,,,,
"x994683225074257921",2018-05-10 20:58:55,"x901034725296484354","MasPoxaAnaa","Gente... E agora? Como vai ficar o churrasco do domingo sem o Dolly?","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683184792195073",2018-05-10 20:58:46,"x909134483202420736","QuePrrYasmin","Tudo Muda Menos O Comercial Da DOLLY ,, Incrivel <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>","Twitter Web Client",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994683085026455553",2018-05-10 20:58:22,"x3199783198","princessofnkh","e dolly é algo pra ter concorrentes? kkkkkkkk https://t.co/OTWvXeFSiY","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/RaonyPhillips/…","https://t.co/OTWvXeFSiY","https://twitter.com/RaonyPhillips/status/994678473137455104",,,,,,,,,,,"pt","x994678473137455104","Dono da Dolly foi preso

Refrigerantes concorrentes: https://t.co/70n0iddXQZ",,,,,,,,,,,
"x994682988997656577",2018-05-10 20:57:59,"x94109691","McTonhao","Preso por fraudes de até R$ 4 bilhões, dono da Dolly acusa Coca-Cola https://t.co/p8AjkhUdyz","Facebook",,,,FALSE,FALSE,0,0,,,"glo.bo/2IvVOGw","https://t.co/p8AjkhUdyz","https://glo.bo/2IvVOGw",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994682975722893314",2018-05-10 20:57:56,"x3046693269","nanda_giac","@Dolly_Santorini Me fala, menino!!!!","Twitter for iPhone","x994681736574488576","x2788464524","Dolly_Santorini",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994682950531854338",2018-05-10 20:57:50,"x276745005","Rudriguo","Dolly é uma invenção do capitalismo para o consumo dos viciados em drogas pesadas.","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994682924195811328",2018-05-10 20:57:44,"x2776140392","EGBlLeihack","mano.. hj foi um dia bem loko.. o fodelão da dolly vai entrar em cana,ricky e  morty tera mais 70 ep novos,os caras do anons descobrem fraudes fiscais  que interferem no salario da glr.. meeeeeeeee que dia loko do caraio","Twitter Lite",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994682923033997313",2018-05-10 20:57:43,"x3046693269","nanda_giac","@Dolly_Santorini E “ideia” não tem acento, bebê. Lembra que eu sou a “dra. professora de português”!","Twitter for iPhone","x994681691154407424","x2788464524","Dolly_Santorini",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994682864200450048",2018-05-10 20:57:29,"x66431831","esfonseca","Dolly, dolly Guaraná Dolly o melhor ! <f0><U+009F><U+0092><U+008E><f0><U+009F><U+0092><U+00B8><f0><U+009F><U+0092><U+00B0> https://t.co/K0DUmEIFMm","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/Dc3SxvgW4AEpcub.jpg","https://t.co/K0DUmEIFMm","https://twitter.com/esfonseca/status/994682864200450048/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Dc3SxvgW4AEpcub.jpg","https://t.co/K0DUmEIFMm","https://twitter.com/esfonseca/status/994682864200450048/photo/1",,,,"pt",,,,,,,,,,,,,
"x994682775281250306",2018-05-10 20:57:08,"x25074989","acrpoa10","Dono da Dolly, empresa de refrigerantes, é preso por fraude fiscal em SP https://t.co/BOCWh8LaxB","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"g1.globo.com/sp/sao-paulo/n…","https://t.co/BOCWh8LaxB","https://g1.globo.com/sp/sao-paulo/noticia/policia-prende-laerte-codonho-dono-de-empresa-de-refrigerantes-por-fraude-fiscal.ghtml?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994682621182570497",2018-05-10 20:56:31,"x2973854116","dimiconde","O Dolly não pode ser preso porque o Dolly não é um refrigerante, é uma ideia.","Twitter for Android",,,,FALSE,FALSE,3,1,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
